"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","VstupnaPonuka","Platna",
"Z20213044","1.3.2021 11:21:50","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9499,99","20,00","11399,99","","False","False",
"Z20213044","1.3.2021 11:24:03","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9490,00","20,00","11388,00","","False","False",
"Z20213044","1.3.2021 11:24:11","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9489,99","20,00","11387,99","","False","False",
"Z20213044","1.3.2021 11:25:14","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9480,00","20,00","11376,00","","False","False",
"Z20213044","1.3.2021 11:26:07","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9479,99","20,00","11375,99","","False","False",
"Z20213044","1.3.2021 11:27:58","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9470,00","20,00","11364,00","","False","False",
"Z20213044","1.3.2021 11:28:12","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9469,99","20,00","11363,99","","False","False",
"Z20213044","1.3.2021 11:29:24","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9460,00","20,00","11352,00","","False","False",
"Z20213044","1.3.2021 11:30:03","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9459,99","20,00","11351,99","","False","False",
"Z20213044","1.3.2021 11:31:17","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9450,00","20,00","11340,00","","False","False",
"Z20213044","1.3.2021 11:31:57","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9449,99","20,00","11339,99","","False","False",
"Z20213044","1.3.2021 11:33:49","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9440,00","20,00","11328,00","","False","False",
"Z20213044","1.3.2021 11:34:07","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9439,99","20,00","11327,99","","False","False",
"Z20213044","1.3.2021 11:36:00","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9430,00","20,00","11316,00","","False","False",
"Z20213044","1.3.2021 11:36:22","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9429,99","20,00","11315,99","","False","False",
"Z20213044","1.3.2021 11:37:03","31641440","KOBIT-SK, s. r. o.","Slovenská republika","9420,00","20,00","11304,00","","False","False",
"Z20213044","1.3.2021 11:37:22","36369365","TOMIRTECH, s. r. o.","Slovenská republika","9000,00","20,00","10800,00","","False","False",
"Z20213044","1.3.2021 11:39:33","31641440","KOBIT-SK, s. r. o.","Slovenská republika","8990,00","20,00","10788,00","2","False","True",
"Z20213044","1.3.2021 11:39:47","36369365","TOMIRTECH, s. r. o.","Slovenská republika","8900,00","20,00","10680,00","1","False","True",
"Z20213047","1.3.2021 8:17:55","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","101319,99","20,00","121583,99","3","True","True",
"Z20213047","1.3.2021 9:27:25","36426041","PC SEMA, s.r.o.","Slovenská republika","100000,00","20,00","120000,00","","False","False",
"Z20213047","1.3.2021 9:29:07","35810734","DATALAN, a.s.","Slovenská republika","99999,17","20,00","119999,00","","False","False",
"Z20213047","1.3.2021 9:29:42","36426041","PC SEMA, s.r.o.","Slovenská republika","90000,00","20,00","108000,00","","False","False",
"Z20213047","1.3.2021 9:33:05","35810734","DATALAN, a.s.","Slovenská republika","89999,17","20,00","107999,00","","False","False",
"Z20213047","1.3.2021 9:33:57","36426041","PC SEMA, s.r.o.","Slovenská republika","89166,67","20,00","107000,00","","False","False",
"Z20213047","1.3.2021 9:34:57","35810734","DATALAN, a.s.","Slovenská republika","89165,83","20,00","106999,00","","False","False",
"Z20213047","1.3.2021 9:35:36","36426041","PC SEMA, s.r.o.","Slovenská republika","88333,33","20,00","106000,00","","False","False",
"Z20213047","1.3.2021 9:37:02","35810734","DATALAN, a.s.","Slovenská republika","88332,50","20,00","105999,00","","False","False",
"Z20213047","1.3.2021 9:37:15","36426041","PC SEMA, s.r.o.","Slovenská republika","83333,33","20,00","100000,00","","False","False",
"Z20213047","1.3.2021 9:38:57","35810734","DATALAN, a.s.","Slovenská republika","83332,50","20,00","99999,00","","False","False",
"Z20213047","1.3.2021 9:39:51","36426041","PC SEMA, s.r.o.","Slovenská republika","81666,67","20,00","98000,00","","False","False",
"Z20213047","1.3.2021 9:40:58","35810734","DATALAN, a.s.","Slovenská republika","81665,83","20,00","97999,00","","False","False",
"Z20213047","1.3.2021 9:41:25","36426041","PC SEMA, s.r.o.","Slovenská republika","80833,33","20,00","97000,00","","False","False",
"Z20213047","1.3.2021 9:42:58","35810734","DATALAN, a.s.","Slovenská republika","80832,50","20,00","96999,00","","False","False",
"Z20213047","1.3.2021 9:43:13","36426041","PC SEMA, s.r.o.","Slovenská republika","80000,00","20,00","96000,00","","False","False",
"Z20213047","1.3.2021 9:44:58","35810734","DATALAN, a.s.","Slovenská republika","79999,17","20,00","95999,00","","False","False",
"Z20213047","1.3.2021 9:45:09","36426041","PC SEMA, s.r.o.","Slovenská republika","79166,67","20,00","95000,00","","False","False",
"Z20213047","1.3.2021 9:47:06","35810734","DATALAN, a.s.","Slovenská republika","79165,83","20,00","94999,00","","False","False",
"Z20213047","1.3.2021 9:47:18","36426041","PC SEMA, s.r.o.","Slovenská republika","78333,33","20,00","94000,00","","False","False",
"Z20213047","1.3.2021 9:48:58","35810734","DATALAN, a.s.","Slovenská republika","77499,17","20,00","92999,00","","False","False",
"Z20213047","1.3.2021 9:50:21","36426041","PC SEMA, s.r.o.","Slovenská republika","76666,67","20,00","92000,00","","False","False",
"Z20213047","1.3.2021 9:50:58","35810734","DATALAN, a.s.","Slovenská republika","76581,67","20,00","91898,00","","False","False",
"Z20213047","1.3.2021 9:51:11","36426041","PC SEMA, s.r.o.","Slovenská republika","75833,33","20,00","91000,00","","False","False",
"Z20213047","1.3.2021 9:52:58","35810734","DATALAN, a.s.","Slovenská republika","75832,50","20,00","90999,00","","False","False",
"Z20213047","1.3.2021 9:53:09","36426041","PC SEMA, s.r.o.","Slovenská republika","75000,00","20,00","90000,00","","False","False",
"Z20213047","1.3.2021 9:54:58","35810734","DATALAN, a.s.","Slovenská republika","73332,50","20,00","87999,00","","False","False",
"Z20213047","1.3.2021 9:55:13","36426041","PC SEMA, s.r.o.","Slovenská republika","72500,00","20,00","87000,00","","False","False",
"Z20213047","1.3.2021 9:56:57","35810734","DATALAN, a.s.","Slovenská republika","72499,17","20,00","86999,00","","False","False",
"Z20213047","1.3.2021 9:57:12","36426041","PC SEMA, s.r.o.","Slovenská republika","72000,00","20,00","86400,00","","False","False",
"Z20213047","1.3.2021 9:58:58","35810734","DATALAN, a.s.","Slovenská republika","71999,17","20,00","86399,00","","False","False",
"Z20213047","1.3.2021 9:59:12","36426041","PC SEMA, s.r.o.","Slovenská republika","70000,00","20,00","84000,00","","False","False",
"Z20213047","1.3.2021 10:00:58","35810734","DATALAN, a.s.","Slovenská republika","69750,00","20,00","83700,00","","False","False",
"Z20213047","1.3.2021 10:01:26","36426041","PC SEMA, s.r.o.","Slovenská republika","67000,00","20,00","80400,00","","False","False",
"Z20213047","1.3.2021 10:02:59","35810734","DATALAN, a.s.","Slovenská republika","66666,67","20,00","80000,00","","False","False",
"Z20213047","1.3.2021 10:03:29","36426041","PC SEMA, s.r.o.","Slovenská republika","65000,00","20,00","78000,00","","False","False",
"Z20213047","1.3.2021 10:04:59","35810734","DATALAN, a.s.","Slovenská republika","64750,00","20,00","77700,00","","False","False",
"Z20213047","1.3.2021 10:05:13","36426041","PC SEMA, s.r.o.","Slovenská republika","64166,67","20,00","77000,00","","False","False",
"Z20213047","1.3.2021 10:07:01","35810734","DATALAN, a.s.","Slovenská republika","64165,83","20,00","76999,00","","False","False",
"Z20213047","1.3.2021 10:09:14","36426041","PC SEMA, s.r.o.","Slovenská republika","63000,00","20,00","75600,00","","False","False",
"Z20213047","1.3.2021 10:09:55","35810734","DATALAN, a.s.","Slovenská republika","62500,00","20,00","75000,00","","False","False",
"Z20213047","1.3.2021 10:10:21","36426041","PC SEMA, s.r.o.","Slovenská republika","62000,00","20,00","74400,00","","False","False",
"Z20213047","1.3.2021 10:10:58","35810734","DATALAN, a.s.","Slovenská republika","61832,50","20,00","74199,00","","False","False",
"Z20213047","1.3.2021 10:11:21","36426041","PC SEMA, s.r.o.","Slovenská republika","61000,00","20,00","73200,00","","False","False",
"Z20213047","1.3.2021 10:12:58","35810734","DATALAN, a.s.","Slovenská republika","60833,33","20,00","73000,00","","False","False",
"Z20213047","1.3.2021 10:13:17","36426041","PC SEMA, s.r.o.","Slovenská republika","60000,00","20,00","72000,00","","False","False",
"Z20213047","1.3.2021 10:15:14","35810734","DATALAN, a.s.","Slovenská republika","59999,17","20,00","71999,00","","False","False",
"Z20213047","1.3.2021 10:15:46","36426041","PC SEMA, s.r.o.","Slovenská republika","59000,00","20,00","70800,00","","False","False",
"Z20213047","1.3.2021 10:17:00","35810734","DATALAN, a.s.","Slovenská republika","58916,67","20,00","70700,00","","False","False",
"Z20213047","1.3.2021 10:17:19","36426041","PC SEMA, s.r.o.","Slovenská republika","58000,00","20,00","69600,00","","False","False",
"Z20213047","1.3.2021 10:18:38","35810734","DATALAN, a.s.","Slovenská republika","57791,67","20,00","69350,00","2","False","True",
"Z20213047","1.3.2021 10:19:03","36426041","PC SEMA, s.r.o.","Slovenská republika","57000,00","20,00","68400,00","1","False","True",
"Z20213088","1.3.2021 7:15:47","45960470","FINAL - CD Bratislava, spol. s r.o.","Slovenská republika","114992,00","20,00","137990,40","4","True","True",
"Z20213088","1.3.2021 8:47:00","36409022","UNICAR, s.r.o.","Slovenská republika","114900,00","20,00","137880,00","","True","False",
"Z20213088","1.3.2021 9:17:03","36483516","PGT, s.r.o.","Slovenská republika","114833,33","20,00","137800,00","","False","False",
"Z20213088","1.3.2021 9:17:28","36409022","UNICAR, s.r.o.","Slovenská republika","103165,83","20,00","123799,00","2","False","True",
"Z20213088","1.3.2021 9:34:19","36483516","PGT, s.r.o.","Slovenská republika","103165,00","20,00","123798,00","1","False","True",
"Z20213183","1.3.2021 8:28:25","44798695","COMFORTA TEXTIL SERVIS, s.r.o.","Slovenská republika","9460,10","20,00","11352,12","3","True","True",
"Z20213183","1.3.2021 8:35:22","46440577","Profexy s.r.o.","Slovenská republika","9450,00","20,00","11340,00","","True","False",
"Z20213183","1.3.2021 9:16:26","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9449,00","20,00","11338,80","","False","False",
"Z20213183","1.3.2021 9:29:09","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9440,00","20,00","11328,00","","False","False",
"Z20213183","1.3.2021 9:32:41","46440577","Profexy s.r.o.","Slovenská republika","9430,00","20,00","11316,00","","False","False",
"Z20213183","1.3.2021 9:33:02","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9400,00","20,00","11280,00","","False","False",
"Z20213183","1.3.2021 9:34:59","46440577","Profexy s.r.o.","Slovenská republika","9390,00","20,00","11268,00","","False","False",
"Z20213183","1.3.2021 9:35:17","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9350,00","20,00","11220,00","","False","False",
"Z20213183","1.3.2021 9:36:59","46440577","Profexy s.r.o.","Slovenská republika","9340,00","20,00","11208,00","","False","False",
"Z20213183","1.3.2021 9:37:02","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9300,00","20,00","11160,00","","False","False",
"Z20213183","1.3.2021 9:38:59","46440577","Profexy s.r.o.","Slovenská republika","9290,00","20,00","11148,00","","False","False",
"Z20213183","1.3.2021 9:39:06","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","9000,00","20,00","10800,00","","False","False",
"Z20213183","1.3.2021 9:40:59","46440577","Profexy s.r.o.","Slovenská republika","8990,00","20,00","10788,00","","False","False",
"Z20213183","1.3.2021 9:41:22","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","8900,00","20,00","10680,00","","False","False",
"Z20213183","1.3.2021 9:43:04","46440577","Profexy s.r.o.","Slovenská republika","8890,00","20,00","10668,00","","False","False",
"Z20213183","1.3.2021 9:43:22","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","8500,00","20,00","10200,00","","False","False",
"Z20213183","1.3.2021 9:44:55","46440577","Profexy s.r.o.","Slovenská republika","8490,00","20,00","10188,00","","False","False",
"Z20213183","1.3.2021 9:45:22","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","8000,00","20,00","9600,00","","False","False",
"Z20213183","1.3.2021 9:46:57","46440577","Profexy s.r.o.","Slovenská republika","7990,00","20,00","9588,00","","False","False",
"Z20213183","1.3.2021 9:47:17","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","7500,00","20,00","9000,00","","False","False",
"Z20213183","1.3.2021 9:48:53","46440577","Profexy s.r.o.","Slovenská republika","7490,00","20,00","8988,00","","False","False",
"Z20213183","1.3.2021 9:49:17","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","7000,00","20,00","8400,00","","False","False",
"Z20213183","1.3.2021 9:50:56","46440577","Profexy s.r.o.","Slovenská republika","6990,00","20,00","8388,00","","False","False",
"Z20213183","1.3.2021 9:51:15","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","6500,00","20,00","7800,00","","False","False",
"Z20213183","1.3.2021 9:52:52","46440577","Profexy s.r.o.","Slovenská republika","6490,00","20,00","7788,00","","False","False",
"Z20213183","1.3.2021 9:53:09","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","6000,00","20,00","7200,00","","False","False",
"Z20213183","1.3.2021 9:54:59","46440577","Profexy s.r.o.","Slovenská republika","5990,00","20,00","7188,00","","False","False",
"Z20213183","1.3.2021 9:55:25","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5500,00","20,00","6600,00","","False","False",
"Z20213183","1.3.2021 9:56:53","46440577","Profexy s.r.o.","Slovenská republika","5490,00","20,00","6588,00","","False","False",
"Z20213183","1.3.2021 9:57:24","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5400,00","20,00","6480,00","","False","False",
"Z20213183","1.3.2021 9:58:59","46440577","Profexy s.r.o.","Slovenská republika","5399,00","20,00","6478,80","","False","False",
"Z20213183","1.3.2021 9:59:03","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5350,00","20,00","6420,00","","False","False",
"Z20213183","1.3.2021 10:00:58","46440577","Profexy s.r.o.","Slovenská republika","5349,00","20,00","6418,80","","False","False",
"Z20213183","1.3.2021 10:01:20","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5300,00","20,00","6360,00","","False","False",
"Z20213183","1.3.2021 10:03:00","46440577","Profexy s.r.o.","Slovenská republika","5299,00","20,00","6358,80","","False","False",
"Z20213183","1.3.2021 10:03:21","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5250,00","20,00","6300,00","","False","False",
"Z20213183","1.3.2021 10:04:58","46440577","Profexy s.r.o.","Slovenská republika","5249,00","20,00","6298,80","","False","False",
"Z20213183","1.3.2021 10:05:24","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5200,00","20,00","6240,00","","False","False",
"Z20213183","1.3.2021 10:06:59","46440577","Profexy s.r.o.","Slovenská republika","5199,00","20,00","6238,80","","False","False",
"Z20213183","1.3.2021 10:07:20","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5100,00","20,00","6120,00","","False","False",
"Z20213183","1.3.2021 10:08:58","46440577","Profexy s.r.o.","Slovenská republika","5099,00","20,00","6118,80","","False","False",
"Z20213183","1.3.2021 10:09:29","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","5000,00","20,00","6000,00","","False","False",
"Z20213183","1.3.2021 10:10:53","46440577","Profexy s.r.o.","Slovenská republika","4999,00","20,00","5998,80","","False","False",
"Z20213183","1.3.2021 10:11:21","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4900,00","20,00","5880,00","","False","False",
"Z20213183","1.3.2021 10:12:55","46440577","Profexy s.r.o.","Slovenská republika","4899,00","20,00","5878,80","","False","False",
"Z20213183","1.3.2021 10:13:42","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4850,00","20,00","5820,00","","False","False",
"Z20213183","1.3.2021 10:14:59","46440577","Profexy s.r.o.","Slovenská republika","4849,00","20,00","5818,80","","False","False",
"Z20213183","1.3.2021 10:15:20","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4800,00","20,00","5760,00","","False","False",
"Z20213183","1.3.2021 10:16:58","46440577","Profexy s.r.o.","Slovenská republika","4799,00","20,00","5758,80","","False","False",
"Z20213183","1.3.2021 10:17:19","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4750,00","20,00","5700,00","","False","False",
"Z20213183","1.3.2021 10:18:58","46440577","Profexy s.r.o.","Slovenská republika","4749,00","20,00","5698,80","","False","False",
"Z20213183","1.3.2021 10:19:26","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4700,00","20,00","5640,00","","False","False",
"Z20213183","1.3.2021 10:20:57","46440577","Profexy s.r.o.","Slovenská republika","4699,00","20,00","5638,80","","False","False",
"Z20213183","1.3.2021 10:21:13","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4650,00","20,00","5580,00","","False","False",
"Z20213183","1.3.2021 10:22:58","46440577","Profexy s.r.o.","Slovenská republika","4649,00","20,00","5578,80","","False","False",
"Z20213183","1.3.2021 10:23:22","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4600,00","20,00","5520,00","","False","False",
"Z20213183","1.3.2021 10:24:59","46440577","Profexy s.r.o.","Slovenská republika","4599,00","20,00","5518,80","","False","False",
"Z20213183","1.3.2021 10:26:10","45357552","COMFORTA HYGIENE, s.r.o.","Slovenská republika","4550,00","20,00","5460,00","2","False","True",
"Z20213183","1.3.2021 10:26:58","46440577","Profexy s.r.o.","Slovenská republika","4549,00","20,00","5458,80","1","False","True",
"Z20213225","1.3.2021 8:30:32","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","110000,00","20,00","132000,00","","True","False",
"Z20213225","1.3.2021 13:15:33","36244848","Lavaton s.r.o.","Slovenská republika","108990,00","20,00","130788,00","","False","False",
"Z20213225","1.3.2021 13:16:11","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","108000,00","20,00","129600,00","","False","False",
"Z20213225","1.3.2021 13:18:16","48079707","WASCO - družstvo","Slovenská republika","107953,85","10,00","118749,24","","False","False",
"Z20213225","1.3.2021 13:25:38","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","107900,00","20,00","129480,00","","False","False",
"Z20213225","1.3.2021 13:26:15","36244848","Lavaton s.r.o.","Slovenská republika","107000,00","20,00","128400,00","","False","False",
"Z20213225","1.3.2021 13:27:35","48079707","WASCO - družstvo","Slovenská republika","106657,85","10,00","117323,64","","False","False",
"Z20213225","1.3.2021 13:28:47","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","106600,00","20,00","127920,00","","False","False",
"Z20213225","1.3.2021 13:29:23","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","106557,85","20,00","127869,42","","False","False",
"Z20213225","1.3.2021 13:29:44","36244848","Lavaton s.r.o.","Slovenská republika","106000,00","20,00","127200,00","","False","False",
"Z20213225","1.3.2021 13:30:14","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","105900,00","20,00","127080,00","","False","False",
"Z20213225","1.3.2021 13:30:16","48079707","WASCO - družstvo","Slovenská republika","105875,39","10,00","116462,93","","False","False",
"Z20213225","1.3.2021 13:32:01","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","105800,00","20,00","126960,00","","False","False",
"Z20213225","1.3.2021 13:32:34","48079707","WASCO - družstvo","Slovenská republika","105328,96","10,00","115861,86","","False","False",
"Z20213225","1.3.2021 13:32:51","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","105000,00","20,00","126000,00","","False","False",
"Z20213225","1.3.2021 13:33:06","51225859","PROFMO s.r.o.","Slovenská republika","104999,00","20,00","125998,80","","False","False",
"Z20213225","1.3.2021 13:33:52","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","104900,00","20,00","125880,00","","False","False",
"Z20213225","1.3.2021 13:34:05","51225859","PROFMO s.r.o.","Slovenská republika","104899,00","20,00","125878,80","","False","False",
"Z20213225","1.3.2021 13:34:50","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","104800,00","20,00","125760,00","","False","False",
"Z20213225","1.3.2021 13:35:12","36244848","Lavaton s.r.o.","Slovenská republika","104000,00","20,00","124800,00","","False","False",
"Z20213225","1.3.2021 13:35:15","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","103000,00","20,00","123600,00","","False","False",
"Z20213225","1.3.2021 13:35:30","51225859","PROFMO s.r.o.","Slovenská republika","102999,00","20,00","123598,80","","False","False",
"Z20213225","1.3.2021 13:35:50","36244848","Lavaton s.r.o.","Slovenská republika","100000,00","20,00","120000,00","","False","False",
"Z20213225","1.3.2021 13:36:09","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","99000,00","20,00","118800,00","","False","False",
"Z20213225","1.3.2021 13:36:23","51225859","PROFMO s.r.o.","Slovenská republika","98999,00","20,00","118798,80","","False","False",
"Z20213225","1.3.2021 13:37:14","48079707","WASCO - družstvo","Slovenská republika","97868,68","10,00","107655,55","","False","False",
"Z20213225","1.3.2021 13:37:39","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","97500,00","20,00","117000,00","","False","False",
"Z20213225","1.3.2021 13:38:02","51225859","PROFMO s.r.o.","Slovenská republika","97498,99","20,00","116998,79","","False","False",
"Z20213225","1.3.2021 13:38:25","48079707","WASCO - družstvo","Slovenská republika","97473,21","10,00","107220,53","","False","False",
"Z20213225","1.3.2021 13:39:00","51225859","PROFMO s.r.o.","Slovenská republika","97472,98","20,00","116967,58","","False","False",
"Z20213225","1.3.2021 13:39:15","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","97000,00","20,00","116400,00","","False","False",
"Z20213225","1.3.2021 13:39:45","51225859","PROFMO s.r.o.","Slovenská republika","96998,99","20,00","116398,79","","False","False",
"Z20213225","1.3.2021 13:40:10","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","95000,00","20,00","114000,00","","False","False",
"Z20213225","1.3.2021 13:40:44","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","94500,00","20,00","113400,00","","False","False",
"Z20213225","1.3.2021 13:40:59","51225859","PROFMO s.r.o.","Slovenská republika","94499,00","20,00","113398,80","","False","False",
"Z20213225","1.3.2021 13:41:13","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","93500,00","20,00","112200,00","","False","False",
"Z20213225","1.3.2021 13:41:33","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","93000,00","20,00","111600,00","","False","False",
"Z20213225","1.3.2021 13:42:59","51225859","PROFMO s.r.o.","Slovenská republika","92999,99","20,00","111599,99","","False","False",
"Z20213225","1.3.2021 13:43:38","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","92999,98","20,00","111599,98","","False","False",
"Z20213225","1.3.2021 13:45:12","48079707","WASCO - družstvo","Slovenská republika","92728,64","10,00","102001,50","","False","False",
"Z20213225","1.3.2021 13:45:57","51225859","PROFMO s.r.o.","Slovenská republika","91800,00","20,00","110160,00","","False","False",
"Z20213225","1.3.2021 13:47:06","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","90000,00","20,00","108000,00","","False","False",
"Z20213225","1.3.2021 13:48:59","51225859","PROFMO s.r.o.","Slovenská republika","88560,00","20,00","106272,00","","False","False",
"Z20213225","1.3.2021 13:49:25","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","88000,00","20,00","105600,00","","False","False",
"Z20213225","1.3.2021 13:50:54","51225859","PROFMO s.r.o.","Slovenská republika","87480,00","20,00","104976,00","","False","False",
"Z20213225","1.3.2021 13:51:15","36244848","Lavaton s.r.o.","Slovenská republika","87000,00","20,00","104400,00","","False","False",
"Z20213225","1.3.2021 13:51:34","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","85320,00","20,00","102384,00","","False","False",
"Z20213225","1.3.2021 13:53:02","51225859","PROFMO s.r.o.","Slovenská republika","84240,00","20,00","101088,00","","False","False",
"Z20213225","1.3.2021 13:54:41","48079707","WASCO - družstvo","Slovenská republika","83928,27","10,00","92321,10","","False","False",
"Z20213225","1.3.2021 13:55:00","51225859","PROFMO s.r.o.","Slovenská republika","83160,00","20,00","99792,00","","False","False",
"Z20213225","1.3.2021 13:56:30","48079707","WASCO - družstvo","Slovenská republika","83040,27","10,00","91344,30","5","False","True",
"Z20213225","1.3.2021 13:57:26","36244848","Lavaton s.r.o.","Slovenská republika","82999,00","20,00","99598,80","","False","False",
"Z20213225","1.3.2021 13:57:32","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","82080,00","20,00","98496,00","","False","False",
"Z20213225","1.3.2021 13:58:01","36244848","Lavaton s.r.o.","Slovenská republika","80000,00","20,00","96000,00","","False","False",
"Z20213225","1.3.2021 13:58:57","51225859","PROFMO s.r.o.","Slovenská republika","79920,00","20,00","95904,00","","False","False",
"Z20213225","1.3.2021 13:59:10","36244848","Lavaton s.r.o.","Slovenská republika","79900,00","20,00","95880,00","","False","False",
"Z20213225","1.3.2021 13:59:27","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","79800,00","20,00","95760,00","","False","False",
"Z20213225","1.3.2021 13:59:42","36244848","Lavaton s.r.o.","Slovenská republika","79700,00","20,00","95640,00","","False","False",
"Z20213225","1.3.2021 13:59:44","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","79000,00","20,00","94800,00","","False","False",
"Z20213225","1.3.2021 14:00:16","34121579","WORLDCOLOUR, s.r.o. ","Slovenská republika","78840,00","20,00","94608,00","4","False","True",
"Z20213225","1.3.2021 14:00:59","51225859","PROFMO s.r.o.","Slovenská republika","77760,00","20,00","93312,00","","False","False",
"Z20213225","1.3.2021 14:01:42","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","77000,00","20,00","92400,00","","False","False",
"Z20213225","1.3.2021 14:04:12","36244848","Lavaton s.r.o.","Slovenská republika","76500,00","20,00","91800,00","","False","False",
"Z20213225","1.3.2021 14:05:06","31438890","Práčovne a čistiarne s.r.o. Nitra","Slovenská republika","76000,00","20,00","91200,00","3","False","True",
"Z20213225","1.3.2021 14:06:57","51225859","PROFMO s.r.o.","Slovenská republika","75600,00","20,00","90720,00","","False","False",
"Z20213225","1.3.2021 14:07:15","36244848","Lavaton s.r.o.","Slovenská republika","75500,00","20,00","90600,00","","False","False",
"Z20213225","1.3.2021 14:10:51","51225859","PROFMO s.r.o.","Slovenská republika","75060,00","20,00","90072,00","","False","False",
"Z20213225","1.3.2021 14:12:04","36244848","Lavaton s.r.o.","Slovenská republika","75000,00","20,00","90000,00","","False","False",
"Z20213225","1.3.2021 14:13:02","51225859","PROFMO s.r.o.","Slovenská republika","74520,00","20,00","89424,00","","False","False",
"Z20213225","1.3.2021 14:13:16","36244848","Lavaton s.r.o.","Slovenská republika","74000,00","20,00","88800,00","","False","False",
"Z20213225","1.3.2021 14:14:57","51225859","PROFMO s.r.o.","Slovenská republika","73440,00","20,00","88128,00","","False","False",
"Z20213225","1.3.2021 14:15:27","36244848","Lavaton s.r.o.","Slovenská republika","73000,00","20,00","87600,00","","False","False",
