"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","VstupnaPonuka","Platna",
"Z2025259","2/5/2025 8:39:53 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","19348.60","20.00","23218.32","5","True","True",
"Z2025259","2/5/2025 10:03:08 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","19345.00","23.00","23794.35","","True","False",
"Z2025259","2/5/2025 10:30:39 AM","41751477","Martin Gall - MG COMP","Slovenská republika","19349.57","23.00","23799.97","8","True","True",
"Z2025259","2/6/2025 4:05:14 PM","36556050","ITSK, s.r.o.","Slovenská republika","19349.51","23.00","23799.90","","True","False",
"Z2025259","2/7/2025 8:24:36 AM","35810734","DATALAN, a.s.","Slovenská republika","19000.00","23.00","23370.00","","False","False",
"Z2025259","2/7/2025 8:25:15 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","18990.00","23.00","23357.70","","False","False",
"Z2025259","2/7/2025 8:33:35 AM","35810734","DATALAN, a.s.","Slovenská republika","18800.00","23.00","23124.00","","False","False",
"Z2025259","2/7/2025 8:36:04 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","18700.00","23.00","23001.00","","False","False",
"Z2025259","2/7/2025 8:36:33 AM","35815191","BSP CYBER SECURITY GROUP, a.s.","Slovenská republika","18500.00","23.00","22755.00","4","False","True",
"Z2025259","2/7/2025 8:36:35 AM","35810734","DATALAN, a.s.","Slovenská republika","18000.00","23.00","22140.00","","False","False",
"Z2025259","2/7/2025 8:37:07 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17900.00","23.00","22017.00","","False","False",
"Z2025259","2/7/2025 8:37:32 AM","35810734","DATALAN, a.s.","Slovenská republika","17500.00","23.00","21525.00","","False","False",
"Z2025259","2/7/2025 8:37:54 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17450.00","23.00","21463.50","","False","False",
"Z2025259","2/7/2025 8:38:29 AM","35810734","DATALAN, a.s.","Slovenská republika","17350.00","23.00","21340.50","","False","False",
"Z2025259","2/7/2025 8:39:32 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17349.00","23.00","21339.27","","False","False",
"Z2025259","2/7/2025 8:40:01 AM","35810734","DATALAN, a.s.","Slovenská republika","17340.00","23.00","21328.20","","False","False",
"Z2025259","2/7/2025 8:41:40 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17339.00","23.00","21326.97","","False","False",
"Z2025259","2/7/2025 8:44:33 AM","36556050","ITSK, s.r.o.","Slovenská republika","17338.00","23.00","21325.74","","False","False",
"Z2025259","2/7/2025 8:44:53 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17336.00","23.00","21323.28","","False","False",
"Z2025259","2/7/2025 8:46:30 AM","36556050","ITSK, s.r.o.","Slovenská republika","17335.00","23.00","21322.05","","False","False",
"Z2025259","2/7/2025 8:46:50 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17334.00","23.00","21320.82","","False","False",
"Z2025259","2/7/2025 8:48:30 AM","36556050","ITSK, s.r.o.","Slovenská republika","17333.00","23.00","21319.59","","False","False",
"Z2025259","2/7/2025 8:48:54 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17332.00","23.00","21318.36","","False","False",
"Z2025259","2/7/2025 8:50:33 AM","36556050","ITSK, s.r.o.","Slovenská republika","17331.00","23.00","21317.13","","False","False",
"Z2025259","2/7/2025 8:50:55 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17330.00","23.00","21315.90","","False","False",
"Z2025259","2/7/2025 8:52:32 AM","36556050","ITSK, s.r.o.","Slovenská republika","17329.00","23.00","21314.67","","False","False",
"Z2025259","2/7/2025 8:54:13 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17328.00","23.00","21313.44","","False","False",
"Z2025259","2/7/2025 8:54:57 AM","36556050","ITSK, s.r.o.","Slovenská republika","17327.00","23.00","21312.21","","False","False",
"Z2025259","2/7/2025 8:55:50 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17326.00","23.00","21310.98","","False","False",
"Z2025259","2/7/2025 8:56:53 AM","36556050","ITSK, s.r.o.","Slovenská republika","17325.00","23.00","21309.75","","False","False",
"Z2025259","2/7/2025 8:58:25 AM","47412534","SERVISUJEM, s. r. o.","Slovenská republika","17324.50","23.00","21309.14","3","False","True",
"Z2025259","2/7/2025 9:00:27 AM","36556050","ITSK, s.r.o.","Slovenská republika","17324.00","23.00","21308.52","","False","False",
"Z2025259","2/7/2025 9:01:49 AM","35810734","DATALAN, a.s.","Slovenská republika","17320.00","23.00","21303.60","2","False","True",
"Z2025259","2/7/2025 9:04:24 AM","36556050","ITSK, s.r.o.","Slovenská republika","17319.00","23.00","21302.37","1","False","True",
"Z2025261","2/3/2025 1:10:15 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","1424.90","5.00","1496.15","6","True","True",
"Z2025261","2/3/2025 7:02:12 PM","50991698","T&J Invest s.r.o.","Slovenská republika","1420.00","23.00","1746.60","","True","False",
"Z2025261","2/3/2025 7:10:14 PM","56402163","Thein Slovakia, s. r. o.","Slovenská republika","1424.00","23.00","1751.52","5","True","True",
"Z2025261","2/4/2025 7:26:33 AM","36556050","ITSK, s.r.o.","Slovenská republika","1424.91","23.00","1752.64","","True","False",
"Z2025261","2/4/2025 7:26:47 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1424.95","23.00","1752.69","","True","False",
"Z2025261","2/4/2025 8:17:37 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1413.00","23.00","1737.99","","False","False",
"Z2025261","2/4/2025 8:17:50 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1412.00","23.00","1736.76","","False","False",
"Z2025261","2/4/2025 8:18:05 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1411.90","23.00","1736.64","","False","False",
"Z2025261","2/4/2025 8:18:17 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1406.00","23.00","1729.38","","False","False",
"Z2025261","2/4/2025 8:19:44 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1405.00","23.00","1728.15","","False","False",
"Z2025261","2/4/2025 8:19:53 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1401.00","23.00","1723.23","","False","False",
"Z2025261","2/4/2025 8:20:10 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1400.99","23.00","1723.22","","False","False",
"Z2025261","2/4/2025 8:20:20 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1397.00","23.00","1718.31","","False","False",
"Z2025261","2/4/2025 8:20:33 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1395.00","23.00","1715.85","","False","False",
"Z2025261","2/4/2025 8:20:40 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1391.00","23.00","1710.93","","False","False",
"Z2025261","2/4/2025 8:20:54 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1390.00","23.00","1709.70","","False","False",
"Z2025261","2/4/2025 8:21:00 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1387.00","23.00","1706.01","","False","False",
"Z2025261","2/4/2025 8:21:11 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1385.00","23.00","1703.55","","False","False",
"Z2025261","2/4/2025 8:21:36 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1381.00","23.00","1698.63","","False","False",
"Z2025261","2/4/2025 8:23:02 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1380.00","23.00","1697.40","","False","False",
"Z2025261","2/4/2025 8:23:16 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1377.00","23.00","1693.71","","False","False",
"Z2025261","2/4/2025 8:23:56 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1376.90","23.00","1693.59","","False","False",
"Z2025261","2/4/2025 8:24:51 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1372.00","23.00","1687.56","","False","False",
"Z2025261","2/4/2025 8:25:34 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1371.90","23.00","1687.44","","False","False",
"Z2025261","2/4/2025 8:25:43 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1368.00","23.00","1682.64","","False","False",
"Z2025261","2/4/2025 8:27:13 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1367.90","23.00","1682.52","","False","False",
"Z2025261","2/4/2025 8:27:33 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1365.00","23.00","1678.95","","False","False",
"Z2025261","2/4/2025 8:27:43 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1364.90","23.00","1678.83","","False","False",
"Z2025261","2/4/2025 8:28:08 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1361.00","23.00","1674.03","","False","False",
"Z2025261","2/4/2025 8:28:20 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1360.90","23.00","1673.91","","False","False",
"Z2025261","2/4/2025 8:28:27 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1356.00","23.00","1667.88","","False","False",
"Z2025261","2/4/2025 8:28:47 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1355.00","23.00","1666.65","","False","False",
"Z2025261","2/4/2025 8:28:52 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1351.00","23.00","1661.73","","False","False",
"Z2025261","2/4/2025 8:29:06 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1349.00","23.00","1659.27","","False","False",
"Z2025261","2/4/2025 8:29:12 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1344.00","23.00","1653.12","","False","False",
"Z2025261","2/4/2025 8:29:22 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1340.00","23.00","1648.20","","False","False",
"Z2025261","2/4/2025 8:29:35 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1335.00","23.00","1642.05","","False","False",
"Z2025261","2/4/2025 8:29:46 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1334.00","23.00","1640.82","","False","False",
"Z2025261","2/4/2025 8:29:53 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1326.00","23.00","1630.98","","False","False",
"Z2025261","2/4/2025 8:30:03 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1325.00","23.00","1629.75","","False","False",
"Z2025261","2/4/2025 8:30:24 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1324.90","23.00","1629.63","","False","False",
"Z2025261","2/4/2025 8:30:35 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1321.00","23.00","1624.83","","False","False",
"Z2025261","2/4/2025 8:30:50 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1315.00","23.00","1617.45","","False","False",
"Z2025261","2/4/2025 8:30:56 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1313.00","23.00","1614.99","","False","False",
"Z2025261","2/4/2025 8:31:04 AM","50991698","T&J Invest s.r.o.","Slovenská republika","1310.00","23.00","1611.30","4","False","True",
"Z2025261","2/4/2025 8:31:12 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1306.00","23.00","1606.38","","False","False",
"Z2025261","2/4/2025 8:32:04 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1305.90","23.00","1606.26","","False","False",
"Z2025261","2/4/2025 8:32:11 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1303.00","23.00","1602.69","","False","False",
"Z2025261","2/4/2025 8:32:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1302.90","23.00","1602.57","","False","False",
"Z2025261","2/4/2025 8:33:05 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1300.00","23.00","1599.00","","False","False",
"Z2025261","2/4/2025 8:34:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1299.90","23.00","1598.88","","False","False",
"Z2025261","2/4/2025 8:35:05 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1296.00","23.00","1594.08","","False","False",
"Z2025261","2/4/2025 8:36:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1295.90","23.00","1593.96","","False","False",
"Z2025261","2/4/2025 8:37:08 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1292.00","23.00","1589.16","","False","False",
"Z2025261","2/4/2025 8:38:56 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1291.90","23.00","1589.04","","False","False",
"Z2025261","2/4/2025 8:39:06 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1288.00","23.00","1584.24","","False","False",
"Z2025261","2/4/2025 8:41:12 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1287.90","23.00","1584.12","","False","False",
"Z2025261","2/4/2025 8:41:23 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1286.00","23.00","1581.78","","False","False",
"Z2025261","2/4/2025 8:42:56 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1285.90","23.00","1581.66","","False","False",
"Z2025261","2/4/2025 8:43:06 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1284.00","23.00","1579.32","","False","False",
"Z2025261","2/4/2025 8:43:18 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1283.90","23.00","1579.20","","False","False",
"Z2025261","2/4/2025 8:43:37 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1280.00","23.00","1574.40","","False","False",
"Z2025261","2/4/2025 8:43:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1279.90","23.00","1574.28","","False","False",
"Z2025261","2/4/2025 8:45:36 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1275.00","23.00","1568.25","","False","False",
"Z2025261","2/4/2025 8:45:52 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1274.90","23.00","1568.13","","False","False",
"Z2025261","2/4/2025 8:46:05 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1270.00","23.00","1562.10","","False","False",
"Z2025261","2/4/2025 8:46:28 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1269.90","23.00","1561.98","","False","False",
"Z2025261","2/4/2025 8:47:19 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1265.00","23.00","1555.95","","False","False",
"Z2025261","2/4/2025 8:47:41 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1264.90","23.00","1555.83","","False","False",
"Z2025261","2/4/2025 8:48:36 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1260.00","23.00","1549.80","","False","False",
"Z2025261","2/4/2025 8:48:53 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1259.90","23.00","1549.68","","False","False",
"Z2025261","2/4/2025 8:49:19 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1255.00","23.00","1543.65","","False","False",
"Z2025261","2/4/2025 8:49:38 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1254.90","23.00","1543.53","","False","False",
"Z2025261","2/4/2025 8:50:01 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1250.00","23.00","1537.50","","False","False",
"Z2025261","2/4/2025 8:50:29 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1249.90","23.00","1537.38","","False","False",
"Z2025261","2/4/2025 8:50:49 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1245.00","23.00","1531.35","","False","False",
"Z2025261","2/4/2025 8:51:02 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1244.90","23.00","1531.23","","False","False",
"Z2025261","2/4/2025 8:52:10 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1240.00","23.00","1525.20","","False","False",
"Z2025261","2/4/2025 8:52:28 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1239.90","23.00","1525.08","","False","False",
"Z2025261","2/4/2025 8:52:40 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1235.00","23.00","1519.05","","False","False",
"Z2025261","2/4/2025 8:52:48 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1234.90","23.00","1518.93","","False","False",
"Z2025261","2/4/2025 8:53:28 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1230.00","23.00","1512.90","","False","False",
"Z2025261","2/4/2025 8:53:41 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1229.90","23.00","1512.78","","False","False",
"Z2025261","2/4/2025 8:54:24 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1225.00","23.00","1506.75","","False","False",
"Z2025261","2/4/2025 8:54:37 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1224.90","23.00","1506.63","","False","False",
"Z2025261","2/4/2025 8:55:42 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1220.00","23.00","1500.60","","False","False",
"Z2025261","2/4/2025 8:55:54 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1219.90","23.00","1500.48","","False","False",
"Z2025261","2/4/2025 8:56:11 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1215.00","23.00","1494.45","","False","False",
"Z2025261","2/4/2025 8:56:26 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1214.90","23.00","1494.33","","False","False",
"Z2025261","2/4/2025 8:56:44 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1210.00","23.00","1488.30","","False","False",
"Z2025261","2/4/2025 8:56:56 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1209.90","23.00","1488.18","","False","False",
"Z2025261","2/4/2025 8:57:33 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1205.00","23.00","1482.15","","False","False",
"Z2025261","2/4/2025 8:57:41 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1204.90","23.00","1482.03","","False","False",
"Z2025261","2/4/2025 8:58:45 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1200.00","23.00","1476.00","","False","False",
"Z2025261","2/4/2025 8:59:03 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1199.90","23.00","1475.88","","False","False",
"Z2025261","2/4/2025 8:59:39 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1190.00","23.00","1463.70","3","False","True",
"Z2025261","2/4/2025 8:59:52 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1189.90","23.00","1463.58","","False","False",
"Z2025261","2/4/2025 9:02:34 AM","36556050","ITSK, s.r.o.","Slovenská republika","1189.00","23.00","1462.47","","False","False",
"Z2025261","2/4/2025 9:03:01 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.90","23.00","1462.35","","False","False",
"Z2025261","2/4/2025 9:06:24 AM","36556050","ITSK, s.r.o.","Slovenská republika","1188.89","23.00","1462.34","","False","False",
"Z2025261","2/4/2025 9:06:44 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.80","23.00","1462.22","","False","False",
"Z2025261","2/4/2025 9:08:29 AM","36556050","ITSK, s.r.o.","Slovenská republika","1188.70","23.00","1462.10","","False","False",
"Z2025261","2/4/2025 9:09:03 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.60","23.00","1461.98","","False","False",
"Z2025261","2/4/2025 9:12:26 AM","36556050","ITSK, s.r.o.","Slovenská republika","1188.50","23.00","1461.86","","False","False",
"Z2025261","2/4/2025 9:12:55 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.40","23.00","1461.73","","False","False",
"Z2025261","2/4/2025 9:14:13 AM","36556050","ITSK, s.r.o.","Slovenská republika","1188.30","23.00","1461.61","","False","False",
"Z2025261","2/4/2025 9:14:44 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.20","23.00","1461.49","","False","False",
"Z2025261","2/4/2025 9:16:20 AM","36556050","ITSK, s.r.o.","Slovenská republika","1188.10","23.00","1461.36","","False","False",
"Z2025261","2/4/2025 9:16:36 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1188.00","23.00","1461.24","","False","False",
"Z2025261","2/4/2025 9:18:26 AM","36556050","ITSK, s.r.o.","Slovenská republika","1187.00","23.00","1460.01","","False","False",
"Z2025261","2/4/2025 9:18:39 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1186.90","23.00","1459.89","","False","False",
"Z2025261","2/4/2025 9:20:17 AM","36556050","ITSK, s.r.o.","Slovenská republika","1186.80","23.00","1459.76","","False","False",
"Z2025261","2/4/2025 9:20:31 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1186.50","23.00","1459.40","","False","False",
"Z2025261","2/4/2025 9:22:26 AM","36556050","ITSK, s.r.o.","Slovenská republika","1186.40","23.00","1459.27","","False","False",
"Z2025261","2/4/2025 9:22:36 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1186.00","23.00","1458.78","","False","False",
"Z2025261","2/4/2025 9:24:41 AM","36556050","ITSK, s.r.o.","Slovenská republika","1185.00","23.00","1457.55","","False","False",
"Z2025261","2/4/2025 9:24:51 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1184.90","23.00","1457.43","","False","False",
"Z2025261","2/4/2025 9:26:25 AM","36556050","ITSK, s.r.o.","Slovenská republika","1184.80","23.00","1457.30","","False","False",
"Z2025261","2/4/2025 9:26:48 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1184.50","23.00","1456.94","","False","False",
"Z2025261","2/4/2025 9:28:18 AM","36556050","ITSK, s.r.o.","Slovenská republika","1184.40","23.00","1456.81","","False","False",
"Z2025261","2/4/2025 9:28:31 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1184.00","23.00","1456.32","","False","False",
"Z2025261","2/4/2025 9:30:16 AM","36556050","ITSK, s.r.o.","Slovenská republika","1183.90","23.00","1456.20","","False","False",
"Z2025261","2/4/2025 9:30:31 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1183.50","23.00","1455.71","","False","False",
"Z2025261","2/4/2025 9:32:25 AM","36556050","ITSK, s.r.o.","Slovenská republika","1183.00","23.00","1455.09","","False","False",
"Z2025261","2/4/2025 9:32:39 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1182.90","23.00","1454.97","","False","False",
"Z2025261","2/4/2025 9:34:10 AM","36556050","ITSK, s.r.o.","Slovenská republika","1182.80","23.00","1454.84","","False","False",
"Z2025261","2/4/2025 9:34:20 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1182.50","23.00","1454.48","","False","False",
"Z2025261","2/4/2025 9:35:59 AM","36556050","ITSK, s.r.o.","Slovenská republika","1182.40","23.00","1454.35","","False","False",
"Z2025261","2/4/2025 9:36:38 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1182.30","23.00","1454.23","","False","False",
"Z2025261","2/4/2025 9:37:54 AM","36556050","ITSK, s.r.o.","Slovenská republika","1182.20","23.00","1454.11","","False","False",
"Z2025261","2/4/2025 9:38:05 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1182.00","23.00","1453.86","","False","False",
"Z2025261","2/4/2025 9:40:14 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.90","23.00","1453.74","","False","False",
"Z2025261","2/4/2025 9:40:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.89","23.00","1453.73","","False","False",
"Z2025261","2/4/2025 9:42:23 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.80","23.00","1453.62","","False","False",
"Z2025261","2/4/2025 9:42:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.79","23.00","1453.60","","False","False",
"Z2025261","2/4/2025 9:43:46 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.70","23.00","1453.49","","False","False",
"Z2025261","2/4/2025 9:45:06 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.69","23.00","1453.48","","False","False",
"Z2025261","2/4/2025 9:46:20 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.60","23.00","1453.37","","False","False",
"Z2025261","2/4/2025 9:47:03 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.59","23.00","1453.36","","False","False",
"Z2025261","2/4/2025 9:50:04 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.39","23.00","1453.11","","False","False",
"Z2025261","2/4/2025 9:51:07 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.38","23.00","1453.10","","False","False",
"Z2025261","2/4/2025 9:52:31 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.37","23.00","1453.09","","False","False",
"Z2025261","2/4/2025 9:53:13 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.36","23.00","1453.07","","False","False",
"Z2025261","2/4/2025 9:56:07 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.30","23.00","1453.00","","False","False",
"Z2025261","2/4/2025 9:56:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.29","23.00","1452.99","","False","False",
"Z2025261","2/4/2025 9:58:18 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.28","23.00","1452.98","","False","False",
"Z2025261","2/4/2025 9:58:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1181.27","23.00","1452.96","","False","False",
"Z2025261","2/4/2025 10:00:23 AM","36556050","ITSK, s.r.o.","Slovenská republika","1181.00","23.00","1452.63","","False","False",
"Z2025261","2/4/2025 10:00:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1180.99","23.00","1452.62","","False","False",
"Z2025261","2/4/2025 10:02:07 AM","36556050","ITSK, s.r.o.","Slovenská republika","1180.00","23.00","1451.40","","False","False",
"Z2025261","2/4/2025 10:03:00 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.99","23.00","1451.39","","False","False",
"Z2025261","2/4/2025 10:06:12 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.98","23.00","1451.38","","False","False",
"Z2025261","2/4/2025 10:06:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.97","23.00","1451.36","","False","False",
"Z2025261","2/4/2025 10:08:21 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.95","23.00","1451.34","","False","False",
"Z2025261","2/4/2025 10:09:01 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.94","23.00","1451.33","","False","False",
"Z2025261","2/4/2025 10:12:10 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.90","23.00","1451.28","","False","False",
"Z2025261","2/4/2025 10:12:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.89","23.00","1451.27","","False","False",
"Z2025261","2/4/2025 10:14:22 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.85","23.00","1451.22","","False","False",
"Z2025261","2/4/2025 10:15:00 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.84","23.00","1451.20","","False","False",
"Z2025261","2/4/2025 10:18:20 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.80","23.00","1451.16","","False","False",
"Z2025261","2/4/2025 10:18:59 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.79","23.00","1451.14","","False","False",
"Z2025261","2/4/2025 10:20:25 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.70","23.00","1451.03","","False","False",
"Z2025261","2/4/2025 10:21:00 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.69","23.00","1451.02","","False","False",
"Z2025261","2/4/2025 10:24:15 AM","36556050","ITSK, s.r.o.","Slovenská republika","1179.60","23.00","1450.91","","False","False",
"Z2025261","2/4/2025 10:24:57 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1179.59","23.00","1450.90","","False","False",
